dataset_id,dataset_name,n_rows_used,n_features_used,best_algorithm,mf_pymfe_attr_conc.mean,mf_pymfe_attr_ent.mean,mf_pymfe_attr_to_inst,mf_pymfe_cat_to_num,mf_pymfe_class_conc.mean,mf_pymfe_class_ent,mf_pymfe_eq_num_attr,mf_pymfe_freq_class.mean,mf_pymfe_inst_to_attr,mf_pymfe_joint_ent.mean,mf_pymfe_mut_inf.mean,mf_pymfe_nr_attr,mf_pymfe_nr_bin,mf_pymfe_nr_cat,mf_pymfe_nr_class,mf_pymfe_nr_inst,mf_pymfe_nr_num,mf_pymfe_ns_ratio,mf_pymfe_num_to_cat
808,fric,100,10,random_forest,0.03213031532340403,2.0,0.1,0.0,0.022276066979393286,0.9927744539878083,19.723085570987354,0.5,10.0,2.9424387978140003,0.05033565617380775,10.0,0.0,0.0,2.0,100.0,10.0,38.73326568137009,0.0
810,pbc,418,18,logreg,0.08685264997514296,1.7889983486525547,0.0430622009569378,0.0,0.0489234121948932,0.9927050272181983,23.256218031235747,0.5,23.22222222222222,2.7390178013768742,0.04268557449387869,18.0,6.0,0.0,2.0,418.0,18.0,40.91107581108239,0.0
811,rmftsactoarrivals,264,2,random_forest,-1.0616020880552437e-07,3.0787930823081604,0.007575757575757576,1.0,0.05049688007628661,0.9598409038372531,3.1743796531221395,0.5,132.0,3.7362628117040675,0.30237117444134576,2.0,0.0,1.0,2.0,264.0,1.0,9.182164645808152,1.0
812,fric,100,25,logreg,0.03390701556534707,2.0,0.25,0.0,0.020313100038033154,0.9974015885677396,21.777993098767567,0.5,4.0,2.9516029888508455,0.04579859971689418,25.0,0.0,0.0,2.0,100.0,25.0,42.669457414922675,0.0
813,fric,1000,5,random_forest,0.08417542302269972,3.1699114456156767,0.005,0.0,0.020832825801881203,0.9885173903891564,7.370476225816181,0.5,200.0,4.024310312302562,0.13411852370227156,5.0,0.0,0.0,2.0,1000.0,5.0,22.63515015012045,0.0
814,chscasevine,468,2,knn,-8.788319267711819e-08,2.764826120092433,0.004273504273504274,0.0,0.03644996929458421,0.993614428200075,5.070711211680793,0.5,234.0,3.562488858929642,0.19595168936286567,2.0,0.0,0.0,2.0,468.0,2.0,13.10973352198304,0.0
815,chscasevine,52,9,knn,0.12689494386131725,1.5519727967980446,0.17307692307692307,0.0,0.06859585975329592,0.9957274520849256,9.582562184875096,0.5,5.777777777777778,2.4437898924590318,0.10391035642393846,9.0,0.0,0.0,2.0,52.0,9.0,13.935689282656597,0.0
817,diggletablea,48,4,logreg,0.05412524259324644,1.5835527001682883,0.08333333333333333,0.0,0.03981857429957453,0.9987472979361685,16.786216236366677,0.5,12.0,2.52280193827532,0.059498059829136585,4.0,0.0,0.0,2.0,48.0,4.0,25.615198961375416,0.0
818,diggletablea,310,8,logreg,0.3910508736304786,2.5658456723746803,0.025806451612903226,0.0,0.1222090531741468,0.9969954265557697,1.7419930430256103,0.5,38.75,2.9905107842099494,0.5723303147205003,8.0,0.0,0.0,2.0,310.0,8.0,3.4831552800548766,0.0
820,chatfield,235,12,logreg,0.2303102355283402,2.584753573810202,0.05106382978723404,0.0,0.09411691590236398,0.9684069022981412,2.3500999978315833,0.5,19.583333333333332,3.1410899671122654,0.4120705089960775,12.0,0.0,0.0,2.0,235.0,12.0,5.272600240447701,0.0
824,fric,500,10,random_forest,0.01675802096061109,2.807320320160349,0.02,0.0,0.014766864609306082,0.9933418121880537,13.696471907577736,0.5,50.0,3.7281367536310936,0.07252537871730862,10.0,0.0,0.0,2.0,500.0,10.0,37.70810976531123,0.0
825,bostoncorrected,506,20,knn,0.23224655279070414,2.6738437965865858,0.039525691699604744,0.05263157894736842,0.05461680960814956,0.9898335738965818,4.011964002162667,0.5,25.3,3.416956918015747,0.24672045246742186,20.0,1.0,1.0,2.0,506.0,19.0,9.837544151065678,19.0
826,sensory,576,11,random_forest,0.03823180444044183,1.614080682014861,0.019097222222222224,0.0,0.0056947239994418865,0.9790170528907757,102.15147162815119,0.5,52.36363636363637,2.5835137608591876,0.009583974046449032,11.0,4.0,0.0,2.0,576.0,11.0,167.41455060209555,0.0
827,disclosurexnoise,662,3,logreg,0.011785756733558866,2.999980208063812,0.004531722054380665,0.0,0.001495087479702014,0.999973663916546,131.9354532021912,0.5,220.66666666666666,3.992374607729193,0.007579264251164434,3.0,0.0,0.0,2.0,662.0,3.0,394.8141725435833,0.0
828,fric,100,100,random_forest,0.030189844046424417,2.0,1.0,0.0,0.01226278579195307,0.9974015885677396,36.419189948969574,0.5,1.0,2.9700148841966283,0.02738670437111025,100.0,0.0,0.0,2.0,100.0,100.0,72.02813704411126,0.0
829,fric,100,5,random_forest,0.06527994318505438,2.0,0.05,0.0,0.04544104948920534,0.9927744539878083,9.63305500538275,0.5,20.0,2.8897153046906157,0.10305914929719248,5.0,0.0,0.0,2.0,100.0,5.0,18.406331350869042,0.0
830,fric,250,10,random_forest,0.03259279374085512,2.5848699190400284,0.04,0.0,0.02689035947400144,0.9459534760689116,8.52312259674227,0.5,25.0,3.419836668667803,0.11098672644113745,10.0,0.0,0.0,2.0,250.0,10.0,22.28990143168995,0.0
831,autoMpg,398,7,logreg,0.1846732235707488,2.3951317758241304,0.017587939698492462,0.0,0.13375216058563213,0.9981776939539824,2.586294048308703,0.5,56.857142857142854,3.0073604340887115,0.3859490356894016,7.0,0.0,0.0,2.0,398.0,7.0,5.205823967265071,0.0
832,fric,250,25,random_forest,0.02552138064810022,2.5848699190400284,0.1,0.0,0.009888033015945387,0.99093240356837,25.024874661985688,0.5,10.0,3.536204425837564,0.03959789677083405,25.0,0.0,0.0,2.0,250.0,25.0,64.27795993811272,0.0
835,analcatdatavehicle,48,4,knn,-5.6000014151675506e-08,1.396240625180289,0.08333333333333333,0.0,0.15590825894665536,0.9886994082884974,7.45626273985519,0.5,12.0,2.252340171743997,0.13259986172478938,4.0,3.0,4.0,2.0,48.0,0.0,9.529729119010563,0.0
838,fric,500,25,random_forest,0.01729640622715562,2.8073203201603487,0.05,0.0,0.0074657358817637786,0.9866165198488093,28.14449919932608,0.5,20.0,3.7588814456011295,0.03505539440802819,25.0,0.0,0.0,2.0,500.0,25.0,79.0824057913732,0.0
839,kddelninosmall,782,8,random_forest,0.05947755857087812,3.0298065560768745,0.010230179028132993,0.0,0.021314168293281872,0.9344102044538426,6.547867533584706,0.5,97.75,3.8215122541152846,0.14270450641543275,8.0,0.0,0.0,2.0,782.0,8.0,20.231330615843934,0.0
840,autoHorse,205,25,logreg,0.12401261652398765,1.8726875116971453,0.12195121951219512,0.47058823529411764,0.08928821863882742,0.9737326459226808,4.307902554493541,0.5,8.2,2.6203861112120244,0.22603404640780178,25.0,4.0,8.0,2.0,205.0,17.0,7.284979813698135,2.125
841,stock,950,9,random_forest,0.13018488704147557,3.16813489828541,0.009473684210526316,0.0,0.035100351645733524,0.9994596212552502,4.23305356154772,0.5,105.55555555555556,3.9314860917300223,0.2361084278106371,9.0,0.0,0.0,2.0,950.0,9.0,12.418135589917641,0.0
842,analcatdatarunshoes,60,10,knn,0.16298413849526747,0.9162736727297075,0.16666666666666666,0.1111111111111111,0.1429094200030103,0.9709505944546688,14.192101291799428,0.5,6.0,1.8188094091946216,0.06841485798975447,10.0,5.0,1.0,2.0,60.0,9.0,12.392904694283295,9.0
844,breastTumor,286,9,logreg,0.05155325600685853,1.3961052334641844,0.03146853146853147,2.0,0.015684642016243904,0.9812579903566702,45.93609936350587,0.5,31.77777777777778,2.35600185435429,0.021361369466564566,9.0,3.0,6.0,2.0,286.0,3.0,64.35654166037475,0.5
845,fric,1000,10,random_forest,0.00814126525384157,3.169907546387145,0.01,0.0,0.00824349342511696,0.9997662707810439,19.932309253331617,0.5,100.0,4.119515741750312,0.050158075417876445,10.0,0.0,0.0,2.0,1000.0,10.0,62.19834881976718,0.0
850,fric,100,50,logreg,0.02794337951977115,2.0,0.5,0.0,0.012522315268840433,0.99971144175281,35.79704884307316,0.5,2.0,2.971784238978767,0.02792720277404256,50.0,0.0,0.0,2.0,100.0,50.0,70.61476271654875,0.0
852,analcatdatagsssexsurvey,159,9,random_forest,0.07871414839278441,1.1393965712851228,0.05660377358490566,0.0,0.06605747351358766,0.7603971182966424,56.10218464490368,0.5,17.666666666666668,1.8862399015589004,0.013553788022864752,9.0,5.0,0.0,2.0,159.0,9.0,83.06480678043673,0.0
853,boston,506,13,random_forest,0.12270434783022666,2.358732294725896,0.025691699604743084,0.0,0.04735332964108158,0.978070970973496,5.699157775651734,0.5,38.92307692307692,3.165186509421462,0.17161675627793047,13.0,1.0,0.0,2.0,506.0,13.0,12.744184110472105,0.0
854,fishcatch,158,7,logreg,0.2317543012193967,2.005041567515884,0.04430379746835443,0.0,0.10117063876224061,0.9702053179749841,2.733760093011321,0.5,22.571428571428573,2.6203491311285703,0.35489775436229776,7.0,1.0,0.0,2.0,158.0,7.0,4.649631599159219,0.0
855,fric,500,10,random_forest,0.03650364574859685,2.807320320160349,0.02,0.0,0.014663529759902663,0.992183779438731,14.5593007447911,0.5,50.0,3.7313563364042226,0.06814776319485713,10.0,0.0,0.0,2.0,500.0,10.0,40.194606962128546,0.0
857,bolts,40,7,logreg,0.07150495874300186,1.2196305408281416,0.175,0.0,0.11446242898010758,0.9340680553754911,6.11120314158914,0.5,5.714285714285714,2.0008533980103684,0.15284519819326423,7.0,0.0,0.0,2.0,40.0,7.0,6.979514929124478,0.0
858,hungarian,294,13,random_forest,0.06726069999587897,1.2320504670626835,0.04421768707482993,0.0,0.10603266446489935,0.9431340036829803,12.55537694556299,0.5,22.615384615384617,2.100066534599885,0.0751179361457785,13.0,3.0,0.0,2.0,294.0,13.0,15.4015484220931,0.0
859,analcatdatagviolence,74,9,logreg,0.22607474132670471,2.1430107541594072,0.12162162162162163,0.125,0.17893233708730227,0.9809470132751209,2.523406307103868,0.5,8.222222222222221,2.7352185420019968,0.38873922543253087,9.0,0.0,1.0,2.0,74.0,8.0,4.512720646533637,8.0
860,vinnie,380,2,random_forest,0.018254494043689975,2.3774975723311673,0.005263157894736842,0.0,0.06412505106813221,0.9995003941817587,3.5696772187545256,0.5,190.0,3.097000551359942,0.2799974151529836,2.0,0.0,0.0,2.0,380.0,2.0,7.491141145114364,0.0
861,auto,93,22,random_forest,0.1973947552628188,1.9039661832720858,0.23655913978494625,0.1,0.0674536803377015,0.9554189905653109,5.827514927115687,0.5,4.2272727272727275,2.6954355310626177,0.1639496427747793,22.0,2.0,2.0,2.0,93.0,20.0,10.613115777797697,10.0
862,sleuthex,87,10,random_forest,0.08487402367372177,1.7819102662758115,0.11494252873563218,0.0,0.04989843192934352,0.9991421039919088,8.909647416543471,0.5,8.7,2.668910771697086,0.11214159857063452,10.0,2.0,0.0,2.0,87.0,10.0,14.889824017030053,0.0
863,fric,250,10,random_forest,0.04767467872934393,2.5848699190400284,0.04,0.0,0.015672975426634816,0.9970433402104211,16.566747638828645,0.5,25.0,3.521729850777831,0.06018340847261903,10.0,0.0,0.0,2.0,250.0,10.0,41.949875798676935,0.0
864,sleuthex,60,7,logreg,0.1762596647145152,1.5005364609067642,0.11666666666666667,0.0,0.04946342347525423,0.9927744539878083,13.415620390394539,0.5,8.571428571428571,2.4193095325433975,0.07400138235117518,7.0,1.0,0.0,2.0,60.0,7.0,19.277140956447756,0.0
865,analcatdataneavote,100,3,knn,0.5855602718074399,3.0182824324685256,0.03,2.0,0.02174093831788644,0.36592365090022316,2.622535122721456,0.5,33.333333333333336,3.2446755780459076,0.13953050532284084,3.0,0.0,2.0,2.0,100.0,1.0,20.63170287017114,0.5
867,visualizinglivestock,130,2,knn,-1.8850035336675082e-07,3.511183906514228,0.015384615384615385,0.0,0.04883425014196399,0.7062740891876007,3.348223187939912,0.5,65.0,4.006518028577906,0.2109399671239227,2.0,0.0,2.0,2.0,130.0,0.0,15.645417909122374,0.0
868,fric,100,25,knn,0.037494894161872426,2.0,0.25,0.0,0.020118061879710273,0.9953784388202258,21.2046620930099,0.5,4.0,2.9484369485736845,0.04694149024654118,25.0,0.0,0.0,2.0,100.0,25.0,41.60623149149738,0.0
869,fric,500,10,random_forest,0.021117565808676447,2.807320320160349,0.02,0.0,0.017075925274038072,0.9849900098451575,11.4992652027075,0.5,50.0,3.706653551726034,0.08565677827947145,10.0,0.0,0.0,2.0,500.0,10.0,31.77405917604017,0.0
870,fric,500,5,random_forest,0.03212855639006979,2.8073203201603487,0.01,0.0,0.026474675121298995,0.9966619137320387,7.458588761505168,0.5,100.0,3.670356162580352,0.13362607131203585,5.0,0.0,0.0,2.0,500.0,5.0,20.00877689956818,0.0
871,pollen,1200,5,logreg,0.03495047898892305,3.3219280948873626,0.004166666666666667,0.0,0.0008024467887463308,1.0,191.2696968514265,0.5,240.0,4.316699875172157,0.005228219715205462,5.0,0.0,0.0,2.0,1200.0,5.0,634.3841796713425,0.0
872,872,506,13,random_forest,0.12270434783022666,2.358732294725896,0.025691699604743084,0.0,0.04735332964108158,0.978070970973496,5.699157775651734,0.5,38.92307692307692,3.165186509421462,0.17161675627793047,13.0,1.0,0.0,2.0,506.0,13.0,12.744184110472105,0.0
873,fric,250,50,random_forest,0.02098168140967364,2.5848699190400284,0.2,0.0,0.0070077942965569365,0.9866165198488093,36.06982620102157,0.5,5.0,3.54413347870682,0.0273529601820168,50.0,0.0,0.0,2.0,250.0,50.0,93.50055503460464,0.0
874,rabe,50,5,random_forest,0.10808652247975978,1.5840418040306936,0.1,0.0,0.11118778499387369,0.9814538950336537,4.945217653212054,0.5,10.0,2.3670304415450607,0.19846525751928684,5.0,0.0,0.0,2.0,50.0,5.0,6.981456421292057,0.0
875,analcatdatachlamydia,100,3,random_forest,-8.79630107997746e-08,2.2146187299249083,0.03,0.0,0.037157328647763894,0.7014714598838974,4.531121717309747,0.5,33.333333333333336,2.761278312386899,0.15481187742190702,3.0,1.0,3.0,2.0,100.0,0.0,13.305224940134492,0.0
876,fric,100,50,random_forest,0.028331258286963076,2.0,0.5,0.0,0.009155817223614861,0.9895875212220555,48.88981290715061,0.5,2.0,2.9693463408538383,0.020241180368217745,50.0,0.0,0.0,2.0,100.0,50.0,97.80846687875753,0.0
877,fric,250,50,random_forest,0.0195702634688548,2.5848699190400284,0.2,0.0,0.007913827405813072,0.9933418121880537,32.20536030473163,0.5,5.0,3.547367741196953,0.03084399003112881,50.0,0.0,0.0,2.0,250.0,50.0,82.80465421079728,0.0
878,fric,100,10,random_forest,0.07614809075356825,2.0,0.1,0.0,0.026093910799845976,0.9974015885677396,16.436044918978453,0.5,10.0,2.936717793075306,0.06068379549243352,10.0,0.0,0.0,2.0,100.0,10.0,31.957727574066688,0.0
879,fric,500,25,random_forest,0.01714063370421641,2.8073203201603487,0.05,0.0,0.00714052926589396,0.9660780975952254,28.85416248059818,0.5,20.0,3.7399170059057307,0.033481411849844045,25.0,0.0,0.0,2.0,500.0,25.0,82.84713084234603,0.0
880,mu,284,10,random_forest,0.2210502120481389,2.511138318357029,0.035211267605633804,0.0,0.04673321202075884,1.0,4.742414573861186,0.5,28.4,3.3002752686540973,0.21086304970293193,10.0,0.0,0.0,2.0,284.0,10.0,10.908858957957644,0.0
882,pollution,60,15,knn,0.07306095595691695,1.5781945213094908,0.25,0.0,0.06116985551546184,0.9991983542636397,10.748749658029329,0.5,4.0,2.484433379254669,0.0929594963184613,15.0,0.0,0.0,2.0,60.0,15.0,15.97722754330446,0.0
884,fric,500,5,random_forest,0.012621520917903317,2.8073203201603487,0.01,0.0,0.02088640891553308,0.9999884584088952,10.336284260106346,0.5,100.0,3.710563329891093,0.09674544867815067,5.0,0.0,0.0,2.0,500.0,5.0,28.01759574757509,0.0
885,transplant,131,3,knn,0.30214954024295326,2.30999838306347,0.022900763358778626,0.0,0.16929399229671682,0.9478774073663798,1.4876864109528465,0.5,43.666666666666664,2.6207271276553645,0.6371486627744855,3.0,0.0,0.0,2.0,131.0,3.0,2.6255249646205074,0.0
886,no,500,7,knn,0.04354515349374265,2.7954978628536145,0.014,0.0,0.004334879535400197,0.9999884584088952,53.886981024027456,0.5,71.42857142857143,3.776929177414295,0.018557143848214736,7.0,0.0,0.0,2.0,500.0,7.0,149.64267894450532,0.0
887,mbagrade,61,2,knn,0.011166634127219665,1.1625155893377235,0.03278688524590164,0.0,0.0624296430939159,0.9982545693874834,16.789728872612997,0.5,30.5,2.1013138937097655,0.05945626501544121,2.0,1.0,0.0,2.0,61.0,2.0,18.552448998197416,0.0
889,fric,100,25,logreg,0.02762014721377786,2.0,0.25,0.0,0.01542397292202321,1.0,28.90712948015524,0.5,4.0,2.965406457922897,0.03459354207710248,25.0,0.0,0.0,2.0,100.0,25.0,56.81425896031048,0.0
890,cloud,108,7,random_forest,0.13535293169648113,1.8570721622057487,0.06481481481481481,0.16666666666666666,0.005339827157217909,0.876716288999464,75.72349378336882,0.5,15.428571428571429,2.722210587517259,0.011577863687953835,7.0,1.0,1.0,2.0,108.0,6.0,159.39851670891028,6.0
891,sleuthcase,93,6,random_forest,0.08367681583539463,1.6553684620156686,0.06451612903225806,0.0,0.04431891996037535,0.9629004147713268,9.01021984299411,0.5,15.5,2.5114012940254016,0.1068675827615937,6.0,1.0,0.0,2.0,93.0,6.0,14.4899027304525,0.0
892,sleuthcase,50,7,knn,0.2231531283427,2.1633056156811916,0.14,0.16666666666666666,0.14569155462459496,0.9988455359952018,2.4868040937939555,0.5,7.142857142857143,2.760492839110514,0.4016583125658797,7.0,0.0,1.0,2.0,50.0,6.0,4.385935129442561,6.0
893,visualizinghamster,73,5,random_forest,0.19677836696704304,1.9995975337661407,0.0684931506849315,0.0,0.020433284835079515,0.9933570282728468,21.29071665479017,0.5,14.6,2.9462977470346248,0.046656815004362605,5.0,0.0,0.0,2.0,73.0,5.0,41.85756611502885,0.0
894,rabe,66,5,knn,0.16064616862897738,1.9993375041688846,0.07575757575757576,0.0,0.18897731057911965,1.0,1.9385248897729794,0.5,13.2,2.483481347110664,0.5158561570582207,5.0,0.0,0.0,2.0,66.0,5.0,2.8757655148879704,0.0
895,chscasegeyser,222,2,logreg,0.0521692101532803,2.5665958076627664,0.009009009009009009,0.0,0.0675206169641249,0.9688035512085579,3.337779741580678,0.5,111.0,3.2451454696947546,0.2902538891765698,2.0,0.0,0.0,2.0,222.0,2.0,7.842588862268207,0.0
896,fric,500,25,random_forest,0.01723265595697938,2.8073203201603487,0.05,0.0,0.006941243641011226,0.9895875212220555,30.01972264462126,0.5,20.0,3.7639432622976146,0.032964579084789225,25.0,0.0,0.0,2.0,500.0,25.0,84.16172200893425,0.0
897,collegesaaup,1161,16,logreg,0.1982417184944953,3.744648499626317,0.013781223083548665,0.23076923076923078,0.05198592163003862,0.8809748061658637,2.5943415916504224,0.5,72.5625,4.286047820049989,0.339575485742192,16.0,0.0,3.0,2.0,1161.0,13.0,10.027440604087891,4.333333333333333
898,hip,54,7,logreg,0.11929972384969367,1.0744850326130755,0.12962962962962962,0.0,0.06688577664043098,0.9990102708804813,11.658774689284368,0.5,7.714285714285714,1.98780788800566,0.08568741548789653,7.0,0.0,0.0,2.0,54.0,7.0,11.539589699316439,0.0
899,analcatdatanegotiation,92,5,random_forest,0.04041168944666875,1.776151140263225,0.05434782608695652,0.25,0.07068487560638136,0.8589810370425963,5.647304489887485,0.5,18.4,2.483027569066483,0.15210460823933905,5.0,1.0,1.0,2.0,92.0,4.0,10.677168501485655,4.0
900,chscasecensus,400,6,knn,0.013771225610760962,2.807275250583196,0.015,0.0,0.0013051523208460014,0.9777945702913884,172.27875925722222,0.5,66.66666666666667,3.7793941672159033,0.005675653658681649,6.0,0.0,0.0,2.0,400.0,6.0,493.61708190898935,0.0
902,sleuthcase,147,6,logreg,0.04449456286131202,1.3628305288168316,0.04081632653061224,0.0,0.02242509727746926,0.9972943816462349,24.81468020690225,0.5,24.5,2.3199352173728918,0.04018969309017473,6.0,4.0,0.0,2.0,147.0,6.0,32.90995113495918,0.0
906,chscasecensus,400,7,logreg,0.015197375999593183,2.807300863651253,0.0175,0.0,0.002679034714952242,0.9991161687869753,85.73042755655096,0.5,57.142857142857146,3.7947628718646333,0.011654160573594727,7.0,0.0,0.0,2.0,400.0,7.0,239.88400412225832,0.0
907,chscasecensus,400,7,knn,0.015197375999593183,2.807300863651253,0.0175,0.0,0.0017625974018952936,0.9993506898146104,130.48208778549736,0.5,57.142857142857146,3.798992642524329,0.007658910941534496,7.0,0.0,0.0,2.0,400.0,7.0,365.5404761957968,0.0
908,chscasecensus,400,7,knn,0.014307770648715367,2.807246128441767,0.0175,0.0,0.002454999693658662,0.9988455359952018,93.087708372278,0.5,57.142857142857146,3.7953615094738598,0.010730154963108569,7.0,0.0,0.0,2.0,400.0,7.0,260.6221422797138,0.0
909,chscasecensus,400,7,logreg,0.01526787636025199,2.8073099035576257,0.0175,0.0,0.0030782302105701645,0.9998376907209824,74.29325289107138,0.5,57.142857142857146,3.793689606482772,0.013457987795835815,7.0,0.0,0.0,2.0,400.0,7.0,207.5980420064184,0.0
910,fric,1000,10,random_forest,0.012520704925275145,3.169907546387145,0.01,0.0,0.012041665718496358,0.9881489563064276,12.502407861170887,0.5,100.0,4.07901981093955,0.07903669175402221,10.0,0.0,0.0,2.0,1000.0,10.0,39.10678428004709,0.0
911,fric,250,5,random_forest,0.06496608168035645,2.5848699190400284,0.02,0.0,0.04081946984848815,0.9895875212220555,5.8722384729953,0.5,50.0,3.405937798940826,0.1685196413212573,5.0,0.0,0.0,2.0,250.0,5.0,14.33868633219058,0.0
912,fric,1000,5,random_forest,0.03867895174977821,3.1699088461299887,0.005,0.0,0.026665128300414193,0.9795438195294628,5.405319417039699,0.5,200.0,3.968234176250379,0.18121848940907254,5.0,0.0,0.0,2.0,1000.0,5.0,16.492193299186006,0.0
913,fric,1000,10,random_forest,0.01457396136992537,3.1699088461299887,0.01,0.0,0.012014260738208387,0.9814538950336537,12.477761079218276,0.5,100.0,4.07270649115191,0.07865625001173218,10.0,0.0,0.0,2.0,1000.0,10.0,39.30078786691678,0.0
914,balloon,1200,2,random_forest,0.15719801543384876,3.2765247148919348,0.0016666666666666668,0.0,0.024828718285422123,0.7964233393739106,5.027017639348336,0.5,600.0,3.91451945971706,0.15842859454878555,2.0,0.0,0.0,2.0,1200.0,2.0,19.6813973463798,0.0
915,plasmaretinol,315,13,knn,0.02569658985856972,2.234441136217799,0.04126984126984127,0.3,0.004476712936194943,0.9824740868386409,84.18901063133097,0.5,24.23076923076923,3.205245361640192,0.01166986141624775,13.0,1.0,3.0,2.0,315.0,10.0,190.4710943445159,3.3333333333333335
916,fric,100,5,random_forest,0.1543466051015014,2.0,0.05,0.0,0.045887417889841374,0.9895875212220555,9.411855809484027,0.5,20.0,2.884444864847647,0.10514265637440809,5.0,0.0,0.0,2.0,100.0,5.0,18.02177545218273,0.0
918,fric,250,50,random_forest,0.019079363036092912,2.5848699190400284,0.2,0.0,0.007182505234272708,0.9953784388202258,35.929777638427744,0.5,5.0,3.5525449178658017,0.0277034399944531,50.0,0.0,0.0,2.0,250.0,50.0,92.30501625637761,0.0
919,rabe,40,2,knn,0.5134321140546,1.584068055375491,0.05,0.0,0.34169379172533404,0.99819587904281,1.4797208766376615,0.5,20.0,1.907680034979787,0.674583899438514,2.0,0.0,0.0,2.0,40.0,2.0,1.348215035511492,0.0
921,analcatdataseropositive,132,3,knn,0.1190013290433627,2.075681626825832,0.022727272727272728,0.5,0.11598937313293628,0.9327076126690367,3.001820156710049,0.5,44.0,2.6976752180088943,0.31071402148597427,3.0,0.0,1.0,2.0,132.0,2.0,5.680360341960072,2.0
922,fric,100,50,random_forest,0.032420146957778014,2.0,0.5,0.0,0.01731798046155343,0.9814538950336537,24.5644405745295,0.5,2.0,2.941499641157776,0.03995425387587734,50.0,0.0,0.0,2.0,100.0,50.0,49.05724812715159,0.0
923,visualizingsoil,1200,4,random_forest,0.03680527253046147,2.697020737264342,0.0033333333333333335,0.0,0.09066500820204233,0.9927744539878083,4.378774842055324,0.5,300.0,3.4630709385107568,0.22672425274139385,4.0,1.0,0.0,2.0,1200.0,4.0,10.895598748937623,0.0
924,humandevel,130,3,logreg,0.6770008135507418,3.8887413342677264,0.023076923076923078,0.5,0.10988177433882666,1.0,1.3620495513714213,0.5,43.333333333333336,4.154553654389914,0.7341876798778131,3.0,0.0,1.0,2.0,130.0,2.0,4.29665838973886,2.0
925,visualizinggalaxy,323,4,logreg,0.1477533001229903,2.564403863871691,0.01238390092879257,0.0,0.06379262400545153,0.9949536900383766,3.6182151140234207,0.5,80.75,3.2843728836558994,0.27498467025416784,4.0,0.0,0.0,2.0,323.0,4.0,8.325624812108316,0.0
926,fric,500,25,random_forest,0.012132343739020255,2.8073203201603487,0.05,0.0,0.005644323813646682,0.99971144175281,39.373967557782876,0.5,20.0,3.7816415992305266,0.02539016268263271,25.0,0.0,0.0,2.0,500.0,25.0,109.5672443005102,0.0
927,hutsofchildwitness,42,16,logreg,0.15408917670241706,1.5624853803736936,0.38095238095238093,0.0,0.054974462598441715,0.9736680645496202,11.450753070806133,0.5,2.625,2.4511225252511393,0.08503091967217435,16.0,0.0,0.0,2.0,42.0,16.0,17.37549665930526,0.0
928,rabe,46,4,logreg,0.1626177772715385,1.2517140248101417,0.08695652173913043,0.0,0.14859911550242502,0.9945386816500111,6.582250069608671,0.5,11.5,2.0951586776504665,0.15109402880968614,4.0,1.0,0.0,2.0,46.0,4.0,7.284338134809854,0.0
929,rabe,70,4,logreg,0.32561785594508863,1.9994110647387553,0.05714285714285714,0.0,0.04137177405249354,1.0,10.718001389784561,0.5,17.5,2.9061100878464483,0.09330097689230665,4.0,0.0,0.0,2.0,70.0,4.0,20.42969057062061,0.0
931,disclosurez,662,3,logreg,0.012652665148774313,2.999980208063812,0.004531722054380665,0.0,0.0019684310691825357,0.9980963921435798,99.78572397249116,0.5,220.66666666666666,3.988074203547738,0.010002396659653781,3.0,0.0,0.0,2.0,662.0,3.0,298.926138718803,0.0
932,fric,100,50,random_forest,0.026666611911097697,2.0,0.5,0.0,0.01318179113281824,0.9895875212220555,33.37751573317125,0.5,2.0,2.9599391936133417,0.029648327608713654,50.0,0.0,0.0,2.0,100.0,50.0,66.45743053015238,0.0
933,fric,250,25,random_forest,0.02535459360341542,2.5848699190400284,0.1,0.0,0.009191948093582064,0.99440665256278,27.205905374499498,0.5,10.0,3.542725439086746,0.03655113251606221,25.0,0.0,0.0,2.0,250.0,25.0,69.71928394842816,0.0
934,socmob,1156,5,random_forest,0.03419845275139902,2.652916439879933,0.004325259515570935,4.0,0.08798944852476834,0.7628122983351654,4.46857231659588,0.5,231.2,3.245022695145783,0.17070604306931508,5.0,2.0,4.0,2.0,1156.0,1.0,14.540846663540307,0.25
935,fric,250,10,random_forest,0.027921517593543235,2.5848699190400284,0.04,0.0,0.020385285931385055,0.9895875212220555,11.661245985294203,0.5,25.0,3.489596223675965,0.08486121658611845,10.0,0.0,0.0,2.0,250.0,10.0,29.45996773351538,0.0
936,fric,500,10,random_forest,0.03357297931082741,2.807320320160349,0.02,0.0,0.013498421513474135,0.99440665256278,15.487283062009281,0.5,50.0,3.7375190255589112,0.06420794716421799,10.0,0.0,0.0,2.0,500.0,10.0,42.722318562534916,0.0
938,sleuthex,42,10,logreg,0.29776193575326315,2.2479836207304396,0.23809523809523808,0.25,0.046747183902370676,0.9934472383802027,4.184057169959318,0.5,4.2,3.0039945149055596,0.2374363442050822,10.0,0.0,2.0,2.0,42.0,8.0,8.467731775674478,4.0
939,chscasewhale,228,9,random_forest,0.0831766697213723,2.3896249165505026,0.039473684210526314,0.0,0.10902117369343949,0.9995003941817587,8.691784972338343,0.5,25.333333333333332,3.27413162446843,0.11499368626383127,9.0,1.0,0.0,2.0,228.0,9.0,19.780487991905574,0.0
